,Atoms,Step,Temp,PotEng,KinEng,Press,Volume,Density,TotEng,c_pern,c_kern
459,36.0,0.0,0.0,-4438.0727,0.0,-0.50041466,884736.0,0.00056355801,-4438.0727,-4438.0727,0.0
460,36.0,0.0,0.0,-4455.8344,0.0,24.580704,884736.0,0.00056355801,-4455.8344,-4455.8344,0.0
461,36.0,0.0,0.0,-4428.7747,0.0,6.0547537,884736.0,0.00056355801,-4428.7747,-4428.7747,0.0
462,36.0,0.0,0.0,-4473.094,0.0,6.4836536,884736.0,0.00056355801,-4473.094,-4473.094,0.0
463,36.0,0.0,0.0,-4434.986,0.0,-18.77448,884736.0,0.00056355801,-4434.986,-4434.986,0.0
464,36.0,0.0,0.0,-4444.2071,0.0,-13.358719,884736.0,0.00056355801,-4444.2071,-4444.2071,0.0
465,36.0,0.0,0.0,-4433.7252,0.0,-39.393944,884736.0,0.00056355801,-4433.7252,-4433.7252,0.0
466,36.0,0.0,0.0,-4470.4404,0.0,27.827633,884736.0,0.00056355801,-4470.4404,-4470.4404,0.0
467,36.0,0.0,0.0,-4395.0826,0.0,-36.421073,884736.0,0.00056355801,-4395.0826,-4395.0826,0.0
468,36.0,0.0,0.0,-4463.8646,0.0,-33.950359,884736.0,0.00056355801,-4463.8646,-4463.8646,0.0
469,36.0,0.0,0.0,-4435.0712,0.0,-17.252427,884736.0,0.00056355801,-4435.0712,-4435.0712,0.0
470,36.0,0.0,0.0,-4467.5387,0.0,-8.7609973,884736.0,0.00056355801,-4467.5387,-4467.5387,0.0
471,36.0,0.0,0.0,-4427.663,0.0,-0.75385422,884736.0,0.00056355801,-4427.663,-4427.663,0.0
472,36.0,0.0,0.0,-4448.377,0.0,16.789875,884736.0,0.00056355801,-4448.377,-4448.377,0.0
473,36.0,0.0,0.0,-4441.3066,0.0,4.1639463,884736.0,0.00056355801,-4441.3066,-4441.3066,0.0
474,36.0,0.0,0.0,-4472.3185,0.0,-41.193394,884736.0,0.00056355801,-4472.3185,-4472.3185,0.0
475,36.0,0.0,0.0,-4421.6476,0.0,-0.082879005,884736.0,0.00056355801,-4421.6476,-4421.6476,0.0
476,36.0,0.0,0.0,-4464.268,0.0,-9.2059774,884736.0,0.00056355801,-4464.268,-4464.268,0.0
477,36.0,0.0,0.0,-4439.2876,0.0,23.035551,884736.0,0.00056355801,-4439.2876,-4439.2876,0.0
478,36.0,0.0,0.0,-4434.488,0.0,-15.561051,884736.0,0.00056355801,-4434.488,-4434.488,0.0
479,36.0,0.0,0.0,-4444.8001,0.0,-28.524103,884736.0,0.00056355801,-4444.8001,-4444.8001,0.0
480,36.0,0.0,0.0,-4470.352,0.0,-22.779701,884736.0,0.00056355801,-4470.352,-4470.352,0.0
481,36.0,0.0,0.0,-4429.0216,0.0,-25.482214,884736.0,0.00056355801,-4429.0216,-4429.0216,0.0
482,36.0,0.0,0.0,-4491.9388,0.0,11.580275,884736.0,0.00056355801,-4491.9388,-4491.9388,0.0
483,36.0,0.0,0.0,-4452.0555,0.0,12.260035,884736.0,0.00056355801,-4452.0555,-4452.0555,0.0
484,36.0,0.0,0.0,-4469.616,0.0,-55.207462,884736.0,0.00056355801,-4469.616,-4469.616,0.0
485,36.0,0.0,0.0,-4460.3189,0.0,9.8110314,884736.0,0.00056355801,-4460.3189,-4460.3189,0.0
486,36.0,0.0,0.0,-4413.8594,0.0,-19.806717,884736.0,0.00056355801,-4413.8594,-4413.8594,0.0
487,36.0,0.0,0.0,-4461.6768,0.0,-21.015087,884736.0,0.00056355801,-4461.6768,-4461.6768,0.0
488,36.0,0.0,0.0,-4428.4749,0.0,2.0355655,884736.0,0.00056355801,-4428.4749,-4428.4749,0.0
489,36.0,0.0,0.0,-4442.9375,0.0,-16.433646,884736.0,0.00056355801,-4442.9375,-4442.9375,0.0
490,36.0,0.0,0.0,-4432.192,0.0,-29.804561,884736.0,0.00056355801,-4432.192,-4432.192,0.0
491,36.0,0.0,0.0,-4490.3742,0.0,12.162637,884736.0,0.00056355801,-4490.3742,-4490.3742,0.0
492,36.0,0.0,0.0,-4471.8203,0.0,16.4957,884736.0,0.00056355801,-4471.8203,-4471.8203,0.0
493,36.0,0.0,0.0,-4433.6827,0.0,6.3976913,884736.0,0.00056355801,-4433.6827,-4433.6827,0.0
494,36.0,0.0,0.0,-4453.4473,0.0,5.8599904,884736.0,0.00056355801,-4453.4473,-4453.4473,0.0
495,36.0,0.0,0.0,-4448.6591,0.0,-5.6677659,884736.0,0.00056355801,-4448.6591,-4448.6591,0.0
496,36.0,0.0,0.0,-4456.7099,0.0,-15.199934,884736.0,0.00056355801,-4456.7099,-4456.7099,0.0
497,36.0,0.0,0.0,-4440.2916,0.0,21.564536,884736.0,0.00056355801,-4440.2916,-4440.2916,0.0
498,36.0,0.0,0.0,-4444.6742,0.0,-29.291021,884736.0,0.00056355801,-4444.6742,-4444.6742,0.0
499,36.0,0.0,0.0,-4500.4199,0.0,1.4052022,884736.0,0.00056355801,-4500.4199,-4500.4199,0.0
500,36.0,0.0,0.0,-4444.1376,0.0,-19.647977,884736.0,0.00056355801,-4444.1376,-4444.1376,0.0
501,36.0,0.0,0.0,-4476.5085,0.0,-22.793037,884736.0,0.00056355801,-4476.5085,-4476.5085,0.0
502,36.0,0.0,0.0,-4504.2053,0.0,7.3254602,884736.0,0.00056355801,-4504.2053,-4504.2053,0.0
503,36.0,0.0,0.0,-4447.2771,0.0,-30.269468,884736.0,0.00056355801,-4447.2771,-4447.2771,0.0
504,36.0,0.0,0.0,-4453.9255,0.0,9.2530185,884736.0,0.00056355801,-4453.9255,-4453.9255,0.0
505,36.0,0.0,0.0,-4473.6145,0.0,13.66249,884736.0,0.00056355801,-4473.6145,-4473.6145,0.0
506,36.0,0.0,0.0,-4465.7764,0.0,10.018321,884736.0,0.00056355801,-4465.7764,-4465.7764,0.0
507,36.0,0.0,0.0,-4445.3621,0.0,-13.208602,884736.0,0.00056355801,-4445.3621,-4445.3621,0.0
508,36.0,0.0,0.0,-4492.5185,0.0,-1.8446977,884736.0,0.00056355801,-4492.5185,-4492.5185,0.0
509,36.0,0.0,0.0,-4467.7105,0.0,-47.7786,884736.0,0.00056355801,-4467.7105,-4467.7105,0.0
510,36.0,0.0,0.0,-4427.4947,0.0,-1.3829378,884736.0,0.00056355801,-4427.4947,-4427.4947,0.0
511,36.0,0.0,0.0,-4490.3758,0.0,3.9494201,884736.0,0.00056355801,-4490.3758,-4490.3758,0.0
512,36.0,0.0,0.0,-4424.8799,0.0,-5.660715,884736.0,0.00056355801,-4424.8799,-4424.8799,0.0
513,36.0,0.0,0.0,-4424.2291,0.0,-41.621008,884736.0,0.00056355801,-4424.2291,-4424.2291,0.0
514,36.0,0.0,0.0,-4431.6047,0.0,-28.747025,884736.0,0.00056355801,-4431.6047,-4431.6047,0.0
515,36.0,0.0,0.0,-4475.1446,0.0,13.921823,884736.0,0.00056355801,-4475.1446,-4475.1446,0.0
516,36.0,0.0,0.0,-4436.5331,0.0,-28.418353,884736.0,0.00056355801,-4436.5331,-4436.5331,0.0
517,36.0,0.0,0.0,-4436.4449,0.0,-6.1019575,884736.0,0.00056355801,-4436.4449,-4436.4449,0.0
518,36.0,0.0,0.0,-4443.0526,0.0,-30.939463,884736.0,0.00056355801,-4443.0526,-4443.0526,0.0
519,36.0,0.0,0.0,-4435.6077,0.0,11.302636,884736.0,0.00056355801,-4435.6077,-4435.6077,0.0
520,36.0,0.0,0.0,-4457.1889,0.0,2.0513994,884736.0,0.00056355801,-4457.1889,-4457.1889,0.0
521,36.0,0.0,0.0,-4491.6103,0.0,-21.470143,884736.0,0.00056355801,-4491.6103,-4491.6103,0.0
522,36.0,0.0,0.0,-4487.5758,0.0,-20.180083,884736.0,0.00056355801,-4487.5758,-4487.5758,0.0
523,36.0,0.0,0.0,-4443.5929,0.0,-34.733055,884736.0,0.00056355801,-4443.5929,-4443.5929,0.0
524,36.0,0.0,0.0,-4437.2244,0.0,-12.87216,884736.0,0.00056355801,-4437.2244,-4437.2244,0.0
525,36.0,0.0,0.0,-4461.4223,0.0,-39.760283,884736.0,0.00056355801,-4461.4223,-4461.4223,0.0
526,36.0,0.0,0.0,-4435.1033,0.0,-15.456784,884736.0,0.00056355801,-4435.1033,-4435.1033,0.0
527,36.0,0.0,0.0,-4469.3852,0.0,26.472175,884736.0,0.00056355801,-4469.3852,-4469.3852,0.0
528,36.0,0.0,0.0,-4460.5832,0.0,13.308623,884736.0,0.00056355801,-4460.5832,-4460.5832,0.0
529,36.0,0.0,0.0,-4478.4413,0.0,-48.350015,884736.0,0.00056355801,-4478.4413,-4478.4413,0.0
530,36.0,0.0,0.0,-4474.3013,0.0,-28.186184,884736.0,0.00056355801,-4474.3013,-4474.3013,0.0
531,36.0,0.0,0.0,-4469.4215,0.0,-8.364626,884736.0,0.00056355801,-4469.4215,-4469.4215,0.0
532,36.0,0.0,0.0,-4450.4646,0.0,-30.476828,884736.0,0.00056355801,-4450.4646,-4450.4646,0.0
533,36.0,0.0,0.0,-4496.7853,0.0,-15.909774,884736.0,0.00056355801,-4496.7853,-4496.7853,0.0
534,36.0,0.0,0.0,-4420.7343,0.0,-25.423845,884736.0,0.00056355801,-4420.7343,-4420.7343,0.0
535,36.0,0.0,0.0,-4461.3176,0.0,13.875845,884736.0,0.00056355801,-4461.3176,-4461.3176,0.0
536,36.0,0.0,0.0,-4459.3254,0.0,-4.5382989,884736.0,0.00056355801,-4459.3254,-4459.3254,0.0
537,36.0,0.0,0.0,-4481.7119,0.0,-5.1669846,884736.0,0.00056355801,-4481.7119,-4481.7119,0.0
538,36.0,0.0,0.0,-4469.8732,0.0,-24.575538,884736.0,0.00056355801,-4469.8732,-4469.8732,0.0
539,36.0,0.0,0.0,-4430.401,0.0,-12.075238,884736.0,0.00056355801,-4430.401,-4430.401,0.0
540,36.0,0.0,0.0,-4450.081,0.0,-18.20334,884736.0,0.00056355801,-4450.081,-4450.081,0.0
541,36.0,0.0,0.0,-4489.0372,0.0,15.459773,884736.0,0.00056355801,-4489.0372,-4489.0372,0.0
542,36.0,0.0,0.0,-4468.7171,0.0,-28.468212,884736.0,0.00056355801,-4468.7171,-4468.7171,0.0
543,36.0,0.0,0.0,-4445.645,0.0,-18.901805,884736.0,0.00056355801,-4445.645,-4445.645,0.0
544,36.0,0.0,0.0,-4441.8357,0.0,16.936101,884736.0,0.00056355801,-4441.8357,-4441.8357,0.0
545,36.0,0.0,0.0,-4439.4157,0.0,-30.38081,884736.0,0.00056355801,-4439.4157,-4439.4157,0.0
546,36.0,0.0,0.0,-4419.1807,0.0,-20.054426,884736.0,0.00056355801,-4419.1807,-4419.1807,0.0
547,36.0,0.0,0.0,-4422.8667,0.0,-14.2296,884736.0,0.00056355801,-4422.8667,-4422.8667,0.0
548,36.0,0.0,0.0,-4452.4106,0.0,-30.309526,884736.0,0.00056355801,-4452.4106,-4452.4106,0.0
549,36.0,0.0,0.0,-4449.2612,0.0,10.602009,884736.0,0.00056355801,-4449.2612,-4449.2612,0.0
550,36.0,0.0,0.0,-4496.7666,0.0,-9.1861724,884736.0,0.00056355801,-4496.7666,-4496.7666,0.0
551,36.0,0.0,0.0,-4459.1336,0.0,1.0670794,884736.0,0.00056355801,-4459.1336,-4459.1336,0.0
552,36.0,0.0,0.0,-4456.1534,0.0,21.461219,884736.0,0.00056355801,-4456.1534,-4456.1534,0.0
553,36.0,0.0,0.0,-4428.2121,0.0,-6.2335743,884736.0,0.00056355801,-4428.2121,-4428.2121,0.0
554,36.0,0.0,0.0,-4413.3462,0.0,-54.16375,884736.0,0.00056355801,-4413.3462,-4413.3462,0.0
555,36.0,0.0,0.0,-4469.7316,0.0,-32.347737,884736.0,0.00056355801,-4469.7316,-4469.7316,0.0
556,36.0,0.0,0.0,-4459.3276,0.0,-1.309453,884736.0,0.00056355801,-4459.3276,-4459.3276,0.0
557,36.0,0.0,0.0,-4432.559,0.0,-21.32137,884736.0,0.00056355801,-4432.559,-4432.559,0.0
558,36.0,0.0,0.0,-4435.8507,0.0,-4.4804787,884736.0,0.00056355801,-4435.8507,-4435.8507,0.0
559,36.0,0.0,0.0,-4487.6085,0.0,-14.945918,884736.0,0.00056355801,-4487.6085,-4487.6085,0.0
560,36.0,0.0,0.0,-4432.7382,0.0,-24.533983,884736.0,0.00056355801,-4432.7382,-4432.7382,0.0
561,36.0,0.0,0.0,-4498.4387,0.0,-30.490518,884736.0,0.00056355801,-4498.4387,-4498.4387,0.0
562,36.0,0.0,0.0,-4451.1582,0.0,1.7857901,884736.0,0.00056355801,-4451.1582,-4451.1582,0.0
563,36.0,0.0,0.0,-4514.5853,0.0,6.9423028,884736.0,0.00056355801,-4514.5853,-4514.5853,0.0
564,36.0,0.0,0.0,-4497.3288,0.0,-5.6334126,884736.0,0.00056355801,-4497.3288,-4497.3288,0.0
565,36.0,0.0,0.0,-4513.6288,0.0,-18.154827,884736.0,0.00056355801,-4513.6288,-4513.6288,0.0
566,36.0,0.0,0.0,-4492.3459,0.0,-19.689443,884736.0,0.00056355801,-4492.3459,-4492.3459,0.0
567,36.0,0.0,0.0,-4464.364,0.0,-26.830664,884736.0,0.00056355801,-4464.364,-4464.364,0.0
568,36.0,0.0,0.0,-4474.6764,0.0,-0.35735916,884736.0,0.00056355801,-4474.6764,-4474.6764,0.0
569,36.0,0.0,0.0,-4421.6791,0.0,-3.5043341,884736.0,0.00056355801,-4421.6791,-4421.6791,0.0
570,36.0,0.0,0.0,-4504.6503,0.0,-33.108298,884736.0,0.00056355801,-4504.6503,-4504.6503,0.0
571,36.0,0.0,0.0,-4451.5182,0.0,-11.542883,884736.0,0.00056355801,-4451.5182,-4451.5182,0.0
572,36.0,0.0,0.0,-4436.7623,0.0,10.485826,884736.0,0.00056355801,-4436.7623,-4436.7623,0.0
573,36.0,0.0,0.0,-4458.9702,0.0,8.0807099,884736.0,0.00056355801,-4458.9702,-4458.9702,0.0
574,36.0,0.0,0.0,-4480.0856,0.0,15.138452,884736.0,0.00056355801,-4480.0856,-4480.0856,0.0
575,36.0,0.0,0.0,-4442.565,0.0,-25.366087,884736.0,0.00056355801,-4442.565,-4442.565,0.0
576,36.0,0.0,0.0,-4479.1501,0.0,12.528653,884736.0,0.00056355801,-4479.1501,-4479.1501,0.0
577,36.0,0.0,0.0,-4474.3404,0.0,0.22357934,884736.0,0.00056355801,-4474.3404,-4474.3404,0.0
578,36.0,0.0,0.0,-4420.5195,0.0,21.536067,884736.0,0.00056355801,-4420.5195,-4420.5195,0.0
579,36.0,0.0,0.0,-4478.6624,0.0,-5.6554981,884736.0,0.00056355801,-4478.6624,-4478.6624,0.0
580,36.0,0.0,0.0,-4454.8915,0.0,1.521359,884736.0,0.00056355801,-4454.8915,-4454.8915,0.0
581,36.0,0.0,0.0,-4444.0185,0.0,-1.3593082,884736.0,0.00056355801,-4444.0185,-4444.0185,0.0
582,36.0,0.0,0.0,-4429.3008,0.0,-4.2815811,884736.0,0.00056355801,-4429.3008,-4429.3008,0.0
583,36.0,0.0,0.0,-4521.5049,0.0,-10.155579,884736.0,0.00056355801,-4521.5049,-4521.5049,0.0
584,36.0,0.0,0.0,-4451.0139,0.0,-8.6771124,884736.0,0.00056355801,-4451.0139,-4451.0139,0.0
585,36.0,0.0,0.0,-4454.9193,0.0,6.2090585,884736.0,0.00056355801,-4454.9193,-4454.9193,0.0
586,36.0,0.0,0.0,-4452.7654,0.0,19.64943,884736.0,0.00056355801,-4452.7654,-4452.7654,0.0
587,36.0,0.0,0.0,-4476.9164,0.0,-3.0283395,884736.0,0.00056355801,-4476.9164,-4476.9164,0.0
588,36.0,0.0,0.0,-4454.677,0.0,-6.0924743,884736.0,0.00056355801,-4454.677,-4454.677,0.0
589,36.0,0.0,0.0,-4468.8319,0.0,-33.541107,884736.0,0.00056355801,-4468.8319,-4468.8319,0.0
590,36.0,0.0,0.0,-4472.1239,0.0,-6.6885239,884736.0,0.00056355801,-4472.1239,-4472.1239,0.0
591,36.0,0.0,0.0,-4466.6444,0.0,-25.370542,884736.0,0.00056355801,-4466.6444,-4466.6444,0.0
592,36.0,0.0,0.0,-4452.6253,0.0,-22.216246,884736.0,0.00056355801,-4452.6253,-4452.6253,0.0
593,36.0,0.0,0.0,-4447.5005,0.0,3.556444,884736.0,0.00056355801,-4447.5005,-4447.5005,0.0
594,36.0,0.0,0.0,-4469.9342,0.0,-14.343356,884736.0,0.00056355801,-4469.9342,-4469.9342,0.0
595,36.0,0.0,0.0,-4474.1216,0.0,-21.665692,884736.0,0.00056355801,-4474.1216,-4474.1216,0.0
596,36.0,0.0,0.0,-4435.7635,0.0,-48.019095,884736.0,0.00056355801,-4435.7635,-4435.7635,0.0
597,36.0,0.0,0.0,-4508.6024,0.0,-6.45624,884736.0,0.00056355801,-4508.6024,-4508.6024,0.0
598,36.0,0.0,0.0,-4476.2848,0.0,-13.097886,884736.0,0.00056355801,-4476.2848,-4476.2848,0.0
